Price,Airline,Departure Date,Departure Time
694.84,6X,2025-07-16,2025-07-16T16:05:00
694.84,6X,2025-07-16,2025-07-16T05:00:00
694.84,6X,2025-07-16,2025-07-16T16:10:00
694.84,6X,2025-07-16,2025-07-16T20:00:00
694.84,6X,2025-07-17,2025-07-17T10:00:00
694.92,6X,2025-07-16,2025-07-16T10:00:00
694.92,6X,2025-07-17,2025-07-17T15:25:00
774.36,TK,2025-07-16,2025-07-16T12:50:00
774.36,TK,2025-07-17,2025-07-17T08:00:00
774.36,TK,2025-07-16,2025-07-16T19:50:00
774.36,TK,2025-07-17,2025-07-17T15:00:00
774.36,TK,2025-07-16,2025-07-16T06:45:00
774.36,TK,2025-07-17,2025-07-17T08:00:00
774.36,TK,2025-07-16,2025-07-16T12:50:00
774.36,TK,2025-07-17,2025-07-17T15:00:00
820.57,AF,2025-07-16,2025-07-16T19:20:00
820.57,AF,2025-07-17,2025-07-17T21:00:00
954.84,6X,2025-07-16,2025-07-16T15:00:00
954.84,6X,2025-07-17,2025-07-17T02:20:00
1649.93,IB,2025-07-16,2025-07-16T16:45:00
1649.93,IB,2025-07-17,2025-07-17T10:15:00
4117.27,LH,2025-07-16,2025-07-16T21:50:00
4117.27,LX,2025-07-17,2025-07-17T20:00:00
371.35,FI,2025-07-17,2025-07-17T20:25:00
371.35,FI,2025-07-18,2025-07-18T07:30:00
527.83,UA,2025-07-17,2025-07-17T21:50:00
527.83,UA,2025-07-18,2025-07-18T13:15:00
527.83,UA,2025-07-17,2025-07-17T15:45:00
527.83,UA,2025-07-18,2025-07-18T13:15:00
527.83,UA,2025-07-17,2025-07-17T21:50:00
527.83,UA,2025-07-18,2025-07-18T21:15:00
546.75,FI,2025-07-17,2025-07-17T23:10:00
546.75,FI,2025-07-19,2025-07-19T07:30:00
571.99,AF,2025-07-17,2025-07-17T21:30:00
571.99,AF,2025-07-18,2025-07-18T12:40:00
571.99,AF,2025-07-17,2025-07-17T01:00:00
571.99,AF,2025-07-17,2025-07-17T19:20:00
571.99,AF,2025-07-17,2025-07-17T23:30:00
571.99,AF,2025-07-18,2025-07-18T19:20:00
588.44,UA,2025-07-17,2025-07-17T17:30:00
588.44,UA,2025-07-18,2025-07-18T15:25:00
588.44,AC,2025-07-17,2025-07-17T09:00:00
588.44,AC,2025-07-17,2025-07-17T20:40:00
588.44,AC,2025-07-18,2025-07-18T15:25:00
591.83,UA,2025-07-17,2025-07-17T15:45:00
591.83,UA,2025-07-18,2025-07-18T09:25:00
591.83,AC,2025-07-17,2025-07-17T09:00:00
591.83,AC,2025-07-17,2025-07-17T18:55:00
591.83,AC,2025-07-18,2025-07-18T09:25:00
591.83,AC,2025-07-17,2025-07-17T09:00:00
591.83,AC,2025-07-17,2025-07-17T18:05:00
591.83,AC,2025-07-18,2025-07-18T09:25:00
594.18,AC,2025-07-17,2025-07-17T10:30:00
594.18,AC,2025-07-17,2025-07-17T20:20:00
594.18,AC,2025-07-18,2025-07-18T15:25:00
594.18,AC,2025-07-17,2025-07-17T10:30:00
594.18,AC,2025-07-17,2025-07-17T17:30:00
594.18,AC,2025-07-18,2025-07-18T15:25:00
597.57,AC,2025-07-17,2025-07-17T15:55:00
597.57,AC,2025-07-17,2025-07-17T21:10:00
597.57,AC,2025-07-18,2025-07-18T13:15:00
597.57,AC,2025-07-17,2025-07-17T10:30:00
597.57,AC,2025-07-17,2025-07-17T16:30:00
597.57,AC,2025-07-18,2025-07-18T09:25:00
597.57,AC,2025-07-17,2025-07-17T10:30:00
597.57,AC,2025-07-17,2025-07-17T18:20:00
597.57,AC,2025-07-18,2025-07-18T09:25:00
598.57,KL,2025-07-17,2025-07-17T18:20:00
598.57,KL,2025-07-18,2025-07-18T09:45:00
598.57,KL,2025-07-17,2025-07-17T17:30:00
598.57,KL,2025-07-18,2025-07-18T09:45:00
598.57,KL,2025-07-17,2025-07-17T21:10:00
598.57,KL,2025-07-18,2025-07-18T14:20:00
598.57,KL,2025-07-17,2025-07-17T19:20:00
598.57,KL,2025-07-18,2025-07-18T14:20:00
598.57,KL,2025-07-17,2025-07-17T00:50:00
598.57,KL,2025-07-17,2025-07-17T21:00:00
598.57,KL,2025-07-17,2025-07-17T21:10:00
598.57,KL,2025-07-18,2025-07-18T21:00:00
598.57,AF,2025-07-17,2025-07-17T21:10:00
598.57,AF,2025-07-18,2025-07-18T21:00:00
599.26,IB,2025-07-17,2025-07-17T22:55:00
604.56,AY,2025-07-17,2025-07-17T22:55:00
604.88,LH,2025-07-17,2025-07-17T17:30:00
604.88,LH,2025-07-18,2025-07-18T15:25:00
608.27,LH,2025-07-17,2025-07-17T18:00:00
608.27,LH,2025-07-18,2025-07-18T09:25:00
608.27,LH,2025-07-17,2025-07-17T21:50:00
608.27,LH,2025-07-18,2025-07-18T13:15:00
608.27,LH,2025-07-17,2025-07-17T21:50:00
608.27,LH,2025-07-18,2025-07-18T14:30:00
608.27,LH,2025-07-17,2025-07-17T15:45:00
608.27,LH,2025-07-18,2025-07-18T09:25:00
608.27,LH,2025-07-17,2025-07-17T18:00:00
608.27,LH,2025-07-18,2025-07-18T13:15:00
619.89,AY,2025-07-17,2025-07-17T23:10:00
619.89,AY,2025-07-18,2025-07-18T13:00:00
619.89,AY,2025-07-17,2025-07-17T19:30:00
619.89,AY,2025-07-18,2025-07-18T09:30:00
619.89,AY,2025-07-17,2025-07-17T20:05:00
619.89,AY,2025-07-18,2025-07-18T10:20:00
619.89,AY,2025-07-17,2025-07-17T19:30:00
619.89,AY,2025-07-18,2025-07-18T10:20:00
619.89,AY,2025-07-17,2025-07-17T23:10:00
619.89,AY,2025-07-18,2025-07-18T16:10:00
620.41,LH,2025-07-17,2025-07-17T17:30:00
620.41,LH,2025-07-18,2025-07-18T20:20:00
630.14,AY,2025-07-17,2025-07-17T20:05:00
630.14,AY,2025-07-18,2025-07-18T13:00:00
630.14,AY,2025-07-17,2025-07-17T20:05:00
630.14,AY,2025-07-18,2025-07-18T16:10:00
637.21,OS,2025-07-17,2025-07-17T21:45:00
637.21,OS,2025-07-18,2025-07-18T17:10:00
637.21,OS,2025-07-18,2025-07-18T21:15:00
637.21,OS,2025-07-17,2025-07-17T21:45:00
637.21,OS,2025-07-18,2025-07-18T18:00:00
637.21,OS,2025-07-18,2025-07-18T21:15:00
655.39,TP,2025-07-17,2025-07-17T22:05:00
655.39,TP,2025-07-18,2025-07-18T16:35:00
667.23,AY,2025-07-17,2025-07-17T16:45:00
667.23,AY,2025-07-18,2025-07-18T10:15:00
671.85,IB,2025-07-17,2025-07-17T19:10:00
671.85,AY,2025-07-18,2025-07-18T11:05:00
672.86,IB,2025-07-17,2025-07-17T23:25:00
672.86,IB,2025-07-19,2025-07-19T10:05:00
677.67,6X,2025-07-17,2025-07-17T17:40:00
693.58,6X,2025-07-17,2025-07-17T17:00:00
693.58,6X,2025-07-18,2025-07-18T15:25:00
694.84,6X,2025-07-17,2025-07-17T05:00:00
694.84,6X,2025-07-17,2025-07-17T16:05:00
694.84,6X,2025-07-17,2025-07-17T05:00:00
694.84,6X,2025-07-17,2025-07-17T16:10:00
694.92,6X,2025-07-17,2025-07-17T10:00:00
694.92,6X,2025-07-18,2025-07-18T15:25:00
774.36,TK,2025-07-17,2025-07-17T12:50:00
774.36,TK,2025-07-18,2025-07-18T08:00:00
774.36,TK,2025-07-17,2025-07-17T19:50:00
774.36,TK,2025-07-18,2025-07-18T15:00:00
774.36,TK,2025-07-17,2025-07-17T06:45:00
774.36,TK,2025-07-18,2025-07-18T08:00:00
774.36,TK,2025-07-17,2025-07-17T12:50:00
774.36,TK,2025-07-18,2025-07-18T15:00:00
954.84,6X,2025-07-17,2025-07-17T15:00:00
954.84,6X,2025-07-18,2025-07-18T02:20:00
954.84,6X,2025-07-17,2025-07-17T20:00:00
954.84,6X,2025-07-18,2025-07-18T10:00:00
1561.64,IB,2025-07-17,2025-07-17T17:10:00
1561.64,IB,2025-07-18,2025-07-18T10:05:00
1879.93,IB,2025-07-17,2025-07-17T16:45:00
1879.93,IB,2025-07-18,2025-07-18T10:15:00
4117.27,LH,2025-07-17,2025-07-17T21:50:00
4117.27,LX,2025-07-18,2025-07-18T20:00:00
433.75,FI,2025-07-18,2025-07-18T23:10:00
433.75,FI,2025-07-20,2025-07-20T07:30:00
524.44,UA,2025-07-18,2025-07-18T17:30:00
524.44,UA,2025-07-19,2025-07-19T15:25:00
527.83,UA,2025-07-18,2025-07-18T21:50:00
527.83,UA,2025-07-19,2025-07-19T13:40:00
527.83,UA,2025-07-18,2025-07-18T15:45:00
527.83,UA,2025-07-19,2025-07-19T09:25:00
527.83,UA,2025-07-18,2025-07-18T21:50:00
527.83,UA,2025-07-19,2025-07-19T21:25:00
545.35,FI,2025-07-18,2025-07-18T20:25:00
545.35,FI,2025-07-19,2025-07-19T07:30:00
571.99,AF,2025-07-18,2025-07-18T21:30:00
571.99,AF,2025-07-19,2025-07-19T12:40:00
571.99,AF,2025-07-18,2025-07-18T01:00:00
571.99,AF,2025-07-18,2025-07-18T19:20:00
571.99,AF,2025-07-18,2025-07-18T23:30:00
571.99,AF,2025-07-19,2025-07-19T19:20:00
588.39,TP,2025-07-18,2025-07-18T22:05:00
588.39,TP,2025-07-19,2025-07-19T16:30:00
591.83,UA,2025-07-18,2025-07-18T15:45:00
591.83,UA,2025-07-19,2025-07-19T13:40:00
591.83,AC,2025-07-18,2025-07-18T09:00:00
591.83,AC,2025-07-18,2025-07-18T18:55:00
591.83,AC,2025-07-19,2025-07-19T09:25:00
594.18,AC,2025-07-18,2025-07-18T10:30:00
594.18,AC,2025-07-18,2025-07-18T17:30:00
594.18,AC,2025-07-19,2025-07-19T15:25:00
594.18,AC,2025-07-18,2025-07-18T10:30:00
594.18,AC,2025-07-18,2025-07-18T20:20:00
594.18,AC,2025-07-19,2025-07-19T15:25:00
597.57,AC,2025-07-18,2025-07-18T15:55:00
597.57,AC,2025-07-18,2025-07-18T21:10:00
597.57,AC,2025-07-19,2025-07-19T13:40:00
597.57,AC,2025-07-18,2025-07-18T10:30:00
597.57,AC,2025-07-18,2025-07-18T16:30:00
597.57,AC,2025-07-19,2025-07-19T09:25:00
597.57,AC,2025-07-18,2025-07-18T10:30:00
597.57,AC,2025-07-18,2025-07-18T18:20:00
597.57,AC,2025-07-19,2025-07-19T09:25:00
598.57,KL,2025-07-18,2025-07-18T17:30:00
598.57,KL,2025-07-19,2025-07-19T09:45:00
598.57,KL,2025-07-18,2025-07-18T21:10:00
598.57,KL,2025-07-19,2025-07-19T14:20:00
598.57,KL,2025-07-18,2025-07-18T21:10:00
598.57,KL,2025-07-19,2025-07-19T21:00:00
598.57,AF,2025-07-18,2025-07-18T21:10:00
598.57,AF,2025-07-19,2025-07-19T21:00:00
598.57,AF,2025-07-18,2025-07-18T19:20:00
598.57,AF,2025-07-19,2025-07-19T21:00:00
604.56,AY,2025-07-18,2025-07-18T22:55:00
607.89,AY,2025-07-18,2025-07-18T23:10:00
607.89,AY,2025-07-19,2025-07-19T13:00:00
607.89,AY,2025-07-18,2025-07-18T23:10:00
607.89,AY,2025-07-19,2025-07-19T16:10:00
607.89,AY,2025-07-18,2025-07-18T19:30:00
607.89,AY,2025-07-19,2025-07-19T09:30:00
607.89,AY,2025-07-18,2025-07-18T19:30:00
607.89,AY,2025-07-19,2025-07-19T10:20:00
611.26,IB,2025-07-18,2025-07-18T22:55:00
619.89,AY,2025-07-18,2025-07-18T20:05:00
619.89,AY,2025-07-19,2025-07-19T10:20:00
630.14,AY,2025-07-18,2025-07-18T20:05:00
630.14,AY,2025-07-19,2025-07-19T13:00:00
630.14,AY,2025-07-18,2025-07-18T20:05:00
630.14,AY,2025-07-19,2025-07-19T16:10:00
665.88,LH,2025-07-18,2025-07-18T17:30:00
665.88,LH,2025-07-19,2025-07-19T15:25:00
667.23,AY,2025-07-18,2025-07-18T16:45:00
667.23,AY,2025-07-19,2025-07-19T10:15:00
671.85,IB,2025-07-18,2025-07-18T19:10:00
671.85,AY,2025-07-19,2025-07-19T11:05:00
677.67,6X,2025-07-18,2025-07-18T17:40:00
681.41,LH,2025-07-18,2025-07-18T17:30:00
681.41,LH,2025-07-19,2025-07-19T20:20:00
686.86,IB,2025-07-18,2025-07-18T23:25:00
686.86,IB,2025-07-20,2025-07-20T10:05:00
693.58,6X,2025-07-18,2025-07-18T17:00:00
693.58,6X,2025-07-19,2025-07-19T15:25:00
694.84,6X,2025-07-18,2025-07-18T05:00:00
694.84,6X,2025-07-18,2025-07-18T16:05:00
694.84,6X,2025-07-18,2025-07-18T05:00:00
694.84,6X,2025-07-18,2025-07-18T16:10:00
694.92,6X,2025-07-18,2025-07-18T10:00:00
694.92,6X,2025-07-19,2025-07-19T15:25:00
809.36,TK,2025-07-18,2025-07-18T19:50:00
809.36,TK,2025-07-19,2025-07-19T15:00:00
809.36,TK,2025-07-18,2025-07-18T12:50:00
809.36,TK,2025-07-19,2025-07-19T15:00:00
889.83,AC,2025-07-18,2025-07-18T09:00:00
889.83,AC,2025-07-18,2025-07-18T18:05:00
889.83,AC,2025-07-19,2025-07-19T09:25:00
909.36,TK,2025-07-18,2025-07-18T12:50:00
909.36,TK,2025-07-19,2025-07-19T08:00:00
909.36,TK,2025-07-18,2025-07-18T06:45:00
909.36,TK,2025-07-19,2025-07-19T08:00:00
954.84,6X,2025-07-18,2025-07-18T15:00:00
954.84,6X,2025-07-19,2025-07-19T02:20:00
954.84,6X,2025-07-18,2025-07-18T20:00:00
954.84,6X,2025-07-19,2025-07-19T10:00:00
1567.93,LH,2025-07-18,2025-07-18T18:00:00
1567.93,LH,2025-07-19,2025-07-19T09:25:00
1567.93,LH,2025-07-18,2025-07-18T21:50:00
1567.93,LH,2025-07-19,2025-07-19T14:30:00
1567.93,LH,2025-07-18,2025-07-18T21:50:00
1567.93,LH,2025-07-19,2025-07-19T13:40:00
1567.93,LH,2025-07-18,2025-07-18T15:45:00
1567.93,LH,2025-07-19,2025-07-19T09:25:00
1567.93,LH,2025-07-18,2025-07-18T18:00:00
1567.93,LH,2025-07-19,2025-07-19T14:30:00
1706.93,IB,2025-07-18,2025-07-18T16:45:00
1706.93,IB,2025-07-19,2025-07-19T10:15:00
4117.27,LH,2025-07-18,2025-07-18T21:50:00
4117.27,LX,2025-07-19,2025-07-19T20:00:00
372.75,FI,2025-07-19,2025-07-19T23:10:00
372.75,FI,2025-07-21,2025-07-21T07:30:00
432.35,FI,2025-07-19,2025-07-19T20:25:00
432.35,FI,2025-07-20,2025-07-20T07:30:00
524.44,UA,2025-07-19,2025-07-19T17:30:00
524.44,UA,2025-07-20,2025-07-20T15:25:00
527.83,UA,2025-07-19,2025-07-19T21:50:00
527.83,LH,2025-07-20,2025-07-20T13:25:00
571.99,AF,2025-07-19,2025-07-19T21:30:00
571.99,AF,2025-07-20,2025-07-20T12:40:00
571.99,AF,2025-07-19,2025-07-19T01:00:00
571.99,AF,2025-07-19,2025-07-19T19:20:00
571.99,AF,2025-07-19,2025-07-19T23:30:00
571.99,AF,2025-07-20,2025-07-20T19:20:00
588.39,TP,2025-07-19,2025-07-19T22:05:00
588.39,TP,2025-07-20,2025-07-20T16:30:00
588.44,AC,2025-07-19,2025-07-19T09:00:00
588.44,AC,2025-07-19,2025-07-19T22:50:00
588.44,AC,2025-07-20,2025-07-20T15:25:00
594.18,AC,2025-07-19,2025-07-19T15:55:00
594.18,AC,2025-07-19,2025-07-19T20:20:00
594.18,AC,2025-07-20,2025-07-20T15:25:00
594.18,AC,2025-07-19,2025-07-19T10:30:00
594.18,AC,2025-07-19,2025-07-19T20:20:00
594.18,AC,2025-07-20,2025-07-20T15:25:00
594.18,AC,2025-07-19,2025-07-19T10:30:00
594.18,AC,2025-07-19,2025-07-19T17:30:00
594.18,AC,2025-07-20,2025-07-20T15:25:00
598.57,KL,2025-07-19,2025-07-19T17:30:00
598.57,KL,2025-07-20,2025-07-20T09:45:00
598.57,KL,2025-07-19,2025-07-19T21:10:00
598.57,KL,2025-07-20,2025-07-20T14:20:00
598.57,KL,2025-07-19,2025-07-19T00:50:00
598.57,KL,2025-07-19,2025-07-19T21:00:00
598.57,KL,2025-07-19,2025-07-19T21:10:00
598.57,KL,2025-07-20,2025-07-20T21:00:00
598.57,AF,2025-07-19,2025-07-19T17:30:00
598.57,AF,2025-07-20,2025-07-20T09:45:00
598.57,AF,2025-07-19,2025-07-19T21:10:00
598.57,AF,2025-07-20,2025-07-20T14:20:00
598.57,AF,2025-07-19,2025-07-19T17:30:00
598.57,AF,2025-07-20,2025-07-20T14:20:00
598.57,AF,2025-07-19,2025-07-19T21:10:00
598.57,AF,2025-07-20,2025-07-20T21:00:00
604.56,AY,2025-07-19,2025-07-19T22:55:00
607.89,AY,2025-07-19,2025-07-19T23:10:00
607.89,AY,2025-07-20,2025-07-20T13:00:00
607.89,AY,2025-07-19,2025-07-19T20:05:00
607.89,AY,2025-07-20,2025-07-20T10:20:00
607.89,AY,2025-07-19,2025-07-19T23:10:00
607.89,AY,2025-07-20,2025-07-20T13:35:00
607.89,AY,2025-07-19,2025-07-19T19:30:00
607.89,AY,2025-07-20,2025-07-20T10:20:00
619.89,AY,2025-07-19,2025-07-19T19:30:00
619.89,AY,2025-07-20,2025-07-20T09:30:00
630.14,AY,2025-07-19,2025-07-19T20:05:00
630.14,AY,2025-07-20,2025-07-20T13:00:00
630.14,AY,2025-07-19,2025-07-19T20:05:00
630.14,AY,2025-07-20,2025-07-20T13:35:00
652.83,AC,2025-07-19,2025-07-19T09:00:00
652.83,AC,2025-07-19,2025-07-19T18:55:00
652.83,AC,2025-07-20,2025-07-20T09:25:00
652.83,AC,2025-07-19,2025-07-19T09:00:00
652.83,AC,2025-07-19,2025-07-19T18:05:00
652.83,AC,2025-07-20,2025-07-20T09:25:00
658.57,AC,2025-07-19,2025-07-19T15:55:00
658.57,AC,2025-07-19,2025-07-19T21:10:00
658.57,AC,2025-07-20,2025-07-20T13:25:00
658.57,AC,2025-07-19,2025-07-19T10:30:00
658.57,AC,2025-07-19,2025-07-19T16:30:00
658.57,AC,2025-07-20,2025-07-20T09:25:00
658.57,AC,2025-07-19,2025-07-19T10:30:00
658.57,AC,2025-07-19,2025-07-19T18:20:00
658.57,AC,2025-07-20,2025-07-20T09:25:00
666.38,IB,2025-07-19,2025-07-19T17:10:00
666.38,IB,2025-07-20,2025-07-20T10:05:00
667.23,AY,2025-07-19,2025-07-19T16:45:00
667.23,AY,2025-07-20,2025-07-20T10:15:00
669.27,SN,2025-07-19,2025-07-19T21:50:00
669.27,SN,2025-07-20,2025-07-20T13:25:00
669.27,SN,2025-07-19,2025-07-19T15:45:00
669.27,SN,2025-07-20,2025-07-20T09:25:00
669.27,SN,2025-07-19,2025-07-19T15:45:00
669.27,SN,2025-07-20,2025-07-20T13:25:00
669.27,SN,2025-07-19,2025-07-19T21:50:00
669.27,SN,2025-07-20,2025-07-20T21:00:00
677.67,6X,2025-07-19,2025-07-19T17:40:00
681.41,LH,2025-07-19,2025-07-19T17:30:00
681.41,LH,2025-07-20,2025-07-20T20:20:00
684.85,IB,2025-07-19,2025-07-19T19:10:00
684.85,AY,2025-07-20,2025-07-20T11:05:00
686.86,IB,2025-07-19,2025-07-19T23:25:00
686.86,IB,2025-07-21,2025-07-21T10:05:00
692.16,AY,2025-07-19,2025-07-19T23:40:00
692.16,AY,2025-07-21,2025-07-21T10:05:00
693.58,6X,2025-07-19,2025-07-19T17:00:00
693.58,6X,2025-07-20,2025-07-20T15:25:00
694.84,6X,2025-07-19,2025-07-19T05:00:00
694.84,6X,2025-07-19,2025-07-19T16:05:00
694.84,6X,2025-07-19,2025-07-19T05:00:00
694.84,6X,2025-07-19,2025-07-19T16:10:00
694.92,6X,2025-07-19,2025-07-19T10:00:00
694.92,6X,2025-07-20,2025-07-20T15:25:00
809.36,TK,2025-07-19,2025-07-19T12:50:00
809.36,TK,2025-07-20,2025-07-20T08:00:00
809.36,TK,2025-07-19,2025-07-19T19:50:00
809.36,TK,2025-07-20,2025-07-20T15:00:00
809.36,TK,2025-07-19,2025-07-19T06:45:00
809.36,TK,2025-07-20,2025-07-20T08:00:00
809.36,TK,2025-07-19,2025-07-19T12:50:00
809.36,TK,2025-07-20,2025-07-20T15:00:00
913.93,IB,2025-07-19,2025-07-19T16:45:00
913.93,IB,2025-07-20,2025-07-20T10:15:00
954.84,6X,2025-07-19,2025-07-19T15:00:00
954.84,6X,2025-07-20,2025-07-20T02:20:00
954.84,6X,2025-07-19,2025-07-19T20:00:00
954.84,6X,2025-07-20,2025-07-20T10:00:00
1246.26,UX,2025-07-19,2025-07-19T22:05:00
1246.26,UX,2025-07-20,2025-07-20T15:00:00
1246.26,UX,2025-07-20,2025-07-20T21:00:00
1246.26,UX,2025-07-19,2025-07-19T22:05:00
1246.26,UX,2025-07-20,2025-07-20T13:05:00
1246.26,UX,2025-07-20,2025-07-20T21:00:00
1567.93,LH,2025-07-19,2025-07-19T21:50:00
1567.93,LH,2025-07-20,2025-07-20T13:25:00
1567.93,LH,2025-07-19,2025-07-19T21:50:00
1567.93,LH,2025-07-20,2025-07-20T14:30:00
1567.93,LH,2025-07-19,2025-07-19T18:00:00
1567.93,LH,2025-07-20,2025-07-20T13:25:00
1567.93,LH,2025-07-19,2025-07-19T18:00:00
1567.93,LH,2025-07-20,2025-07-20T14:30:00
1572.46,OS,2025-07-19,2025-07-19T21:45:00
1572.46,OS,2025-07-20,2025-07-20T13:15:00
1572.46,OS,2025-07-20,2025-07-20T15:25:00
1580.43,OS,2025-07-19,2025-07-19T21:45:00
1580.43,OS,2025-07-20,2025-07-20T13:20:00
1580.43,OS,2025-07-20,2025-07-20T21:00:00
1580.43,OS,2025-07-19,2025-07-19T21:45:00
1580.43,OS,2025-07-20,2025-07-20T14:55:00
1580.43,OS,2025-07-20,2025-07-20T21:00:00
1580.43,OS,2025-07-19,2025-07-19T21:45:00
1580.43,OS,2025-07-20,2025-07-20T17:10:00
1580.43,OS,2025-07-20,2025-07-20T21:00:00
1580.43,OS,2025-07-19,2025-07-19T21:45:00
1580.43,OS,2025-07-20,2025-07-20T18:30:00
1580.43,OS,2025-07-20,2025-07-20T21:00:00
1580.43,OS,2025-07-19,2025-07-19T21:45:00
1580.43,OS,2025-07-20,2025-07-20T18:00:00
1580.43,OS,2025-07-20,2025-07-20T21:00:00
2262.72,SK,2025-07-19,2025-07-19T18:55:00
2262.72,SK,2025-07-20,2025-07-20T12:50:00
265.35,FI,2025-07-20,2025-07-20T20:25:00
265.35,FI,2025-07-21,2025-07-21T07:30:00
266.75,FI,2025-07-20,2025-07-20T23:10:00
266.75,FI,2025-07-22,2025-07-22T07:30:00
517.56,AY,2025-07-20,2025-07-20T22:55:00
519.99,AF,2025-07-20,2025-07-20T21:30:00
519.99,AF,2025-07-21,2025-07-21T12:40:00
519.99,AF,2025-07-20,2025-07-20T01:00:00
519.99,AF,2025-07-20,2025-07-20T19:20:00
519.99,AF,2025-07-20,2025-07-20T23:30:00
519.99,AF,2025-07-21,2025-07-21T19:20:00
520.89,AY,2025-07-20,2025-07-20T19:30:00
520.89,AY,2025-07-21,2025-07-21T09:30:00
520.89,AY,2025-07-20,2025-07-20T19:30:00
520.89,AY,2025-07-21,2025-07-21T10:20:00
520.89,AY,2025-07-20,2025-07-20T20:05:00
520.89,AY,2025-07-21,2025-07-21T10:20:00
531.14,AY,2025-07-20,2025-07-20T19:45:00
531.14,AY,2025-07-21,2025-07-21T13:00:00
531.14,AY,2025-07-20,2025-07-20T19:45:00
531.14,AY,2025-07-21,2025-07-21T16:10:00
534.18,AC,2025-07-20,2025-07-20T15:55:00
534.18,AC,2025-07-20,2025-07-20T20:20:00
534.18,AC,2025-07-21,2025-07-21T15:25:00
536.89,AY,2025-07-20,2025-07-20T23:10:00
536.89,AY,2025-07-21,2025-07-21T13:00:00
536.89,AY,2025-07-20,2025-07-20T23:10:00
536.89,AY,2025-07-21,2025-07-21T16:10:00
537.57,AC,2025-07-20,2025-07-20T15:55:00
537.57,AC,2025-07-20,2025-07-20T21:10:00
537.57,AC,2025-07-21,2025-07-21T13:15:00
546.57,KL,2025-07-20,2025-07-20T18:20:00
546.57,KL,2025-07-21,2025-07-21T09:45:00
546.57,KL,2025-07-20,2025-07-20T17:30:00
546.57,KL,2025-07-21,2025-07-21T09:45:00
546.57,KL,2025-07-20,2025-07-20T21:10:00
546.57,KL,2025-07-21,2025-07-21T14:20:00
546.57,KL,2025-07-20,2025-07-20T21:10:00
546.57,KL,2025-07-21,2025-07-21T21:00:00
546.57,AF,2025-07-20,2025-07-20T17:30:00
546.57,AF,2025-07-21,2025-07-21T09:45:00
546.57,AF,2025-07-20,2025-07-20T21:10:00
546.57,AF,2025-07-21,2025-07-21T14:20:00
546.57,AF,2025-07-20,2025-07-20T17:30:00
546.57,AF,2025-07-21,2025-07-21T14:20:00
546.57,AF,2025-07-20,2025-07-20T21:10:00
546.57,AF,2025-07-21,2025-07-21T21:00:00
548.27,SN,2025-07-20,2025-07-20T21:50:00
548.27,SN,2025-07-21,2025-07-21T13:15:00
548.27,SN,2025-07-20,2025-07-20T15:45:00
548.27,SN,2025-07-21,2025-07-21T09:25:00
548.27,SN,2025-07-20,2025-07-20T15:45:00
548.27,SN,2025-07-21,2025-07-21T13:15:00
548.27,SN,2025-07-20,2025-07-20T21:50:00
548.27,SN,2025-07-21,2025-07-21T21:15:00
553.39,TP,2025-07-20,2025-07-20T22:05:00
553.39,TP,2025-07-21,2025-07-21T16:30:00
575.23,AY,2025-07-20,2025-07-20T16:45:00
575.23,AY,2025-07-21,2025-07-21T10:15:00
576.85,IB,2025-07-20,2025-07-20T19:10:00
576.85,AY,2025-07-21,2025-07-21T11:05:00
577.21,OS,2025-07-20,2025-07-20T21:45:00
577.21,OS,2025-07-21,2025-07-21T17:10:00
577.21,OS,2025-07-21,2025-07-21T21:15:00
577.21,OS,2025-07-20,2025-07-20T21:45:00
577.21,OS,2025-07-21,2025-07-21T18:00:00
577.21,OS,2025-07-21,2025-07-21T21:15:00
626.86,IB,2025-07-20,2025-07-20T23:25:00
626.86,IB,2025-07-22,2025-07-22T10:05:00
677.67,6X,2025-07-20,2025-07-20T17:40:00
693.58,6X,2025-07-20,2025-07-20T17:00:00
693.58,6X,2025-07-21,2025-07-21T15:25:00
694.84,6X,2025-07-20,2025-07-20T05:00:00
694.84,6X,2025-07-20,2025-07-20T16:05:00
694.84,6X,2025-07-20,2025-07-20T05:00:00
694.84,6X,2025-07-20,2025-07-20T16:10:00
694.84,6X,2025-07-20,2025-07-20T20:00:00
694.84,6X,2025-07-21,2025-07-21T10:00:00
694.92,6X,2025-07-20,2025-07-20T10:00:00
694.92,6X,2025-07-21,2025-07-21T15:25:00
792.36,TK,2025-07-20,2025-07-20T12:50:00
792.36,TK,2025-07-21,2025-07-21T08:00:00
792.36,TK,2025-07-20,2025-07-20T19:50:00
792.36,TK,2025-07-21,2025-07-21T15:00:00
792.36,TK,2025-07-20,2025-07-20T06:45:00
792.36,TK,2025-07-21,2025-07-21T08:00:00
792.36,TK,2025-07-20,2025-07-20T12:50:00
792.36,TK,2025-07-21,2025-07-21T15:00:00
954.84,6X,2025-07-20,2025-07-20T15:00:00
954.84,6X,2025-07-21,2025-07-21T02:20:00
1056.93,LH,2025-07-20,2025-07-20T21:50:00
1056.93,LH,2025-07-21,2025-07-21T13:15:00
1056.93,LH,2025-07-20,2025-07-20T21:50:00
1056.93,LH,2025-07-21,2025-07-21T14:30:00
1056.93,LH,2025-07-20,2025-07-20T18:00:00
1056.93,LH,2025-07-21,2025-07-21T13:15:00
1069.43,OS,2025-07-20,2025-07-20T21:45:00
1069.43,OS,2025-07-21,2025-07-21T13:20:00
